date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,adjClose,PX_VOLUME,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,Price to Book,Total Current Liabilities,Current Market Cap,Number of Employees,Return on Assets,Profit Margin,Return on Common Equity,Current Ratio,Dividend Payout Ratio,Price to Earnings Ratio,Capital Expenditures,Total Debt to Total Assets,Operating Margin,Return on Capital,Short and Long Term Debt,Cash & ST Investment / Share,Estimated EBITDA,Estimated Sales
2024-05-06,39.87,40.36,39.72,40.16,37.97,22977200,22977200,0.29,0.72736,40.03,"May 06, 24",0.0072736,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-07,40.15,40.65,40.0,40.65,38.43,23808600,23808600,0.5,1.25,40.36,"May 07, 24",0.0125,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-08,40.35,41.33,40.31,41.27,39.02,25352000,25352000,0.92,2.28,40.82,"May 08, 24",0.0228,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-09,41.06,41.84,40.94,41.67,39.39,27206400,27206400,0.61,1.49,41.38,"May 09, 24",0.0149,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-10,41.84,42.09,41.5,41.58,39.31,27968700,27968700,-0.26,-0.62141,41.75,"May 10, 24",-0.0062141,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-13,41.74,41.97,41.51,41.62,39.35,18394300,18394300,-0.12,-0.28749,41.71,"May 13, 24",-0.0028749,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-14,40.76,41.3,40.16,40.87,38.64,53613200,53613200,0.11,0.26987,40.77,"May 14, 24",0.0026987,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-15,37.6,38.81,37.5,38.4,36.3,131281100,131281100,0.8,2.13,38.08,"May 15, 24",0.0213,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-16,38.3,38.65,37.24,37.28,35.24,83168500,83168500,-1.02,-2.66,37.87,"May 16, 24",-0.0266,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-17,37.35,37.42,36.51,36.69,34.69,67207900,67207900,-0.66,-1.77,36.99,"May 17, 24",-0.0177,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-20,36.73,37.24,36.63,36.75,34.74,40400400,40400400,0.02,0.0544514,36.84,"May 20, 24",0.000544514,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-21,36.79,37.09,36.57,36.68,34.68,27967400,27967400,-0.11,-0.29899,36.78,"May 21, 24",-0.0029899,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-22,36.5,37.46,36.41,37.18,35.15,36528800,36528800,0.68,1.86,36.89,"May 22, 24",0.0186,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-23,37.44,37.71,36.57,36.81,34.8,47987800,47987800,-0.63,-1.68,37.13,"May 23, 24",-0.0168,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-24,37.07,37.19,36.57,36.61,34.61,23684700,23684700,-0.46,-1.24,36.86,"May 24, 24",-0.0124,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-27,36.72,37.08,36.69,37.01,34.99,13623300,13623300,0.29,0.78976,36.88,"May 27, 24",0.0078976,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-28,37.44,38.29,37.41,37.8,35.74,46437700,46437700,0.36,0.96154,37.73,"May 28, 24",0.0096154,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-29,37.71,37.92,37.44,37.75,35.69,29246800,29246800,0.04,0.10607,37.7,"May 29, 24",0.0010607,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-31,37.93,38.89,37.9,38.79,36.67,53929400,53929400,0.86,2.27,38.38,"May 31, 24",0.0227,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-03,38.83,38.93,38.44,38.58,36.47,43454500,43454500,-0.25,-0.64383,38.7,"June 03, 24",-0.0064383,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-04,38.4,38.43,37.7,38.15,36.07,34090200,34090200,-0.25,-0.65104,38.17,"June 04, 24",-0.0065104,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-05,38.26,38.43,38.07,38.2,36.11,18627100,18627100,-0.06,-0.15682,38.24,"June 05, 24",-0.0015682,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-06,38.28,38.72,38.27,38.38,36.28,25944100,25944100,0.1,0.26123,38.41,"June 06, 24",0.0026123,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-07,38.22,38.47,36.86,36.94,34.92,46003600,46003600,-1.28,-3.35,37.62,"June 07, 24",-0.0335,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-10,37.19,38.06,37.12,37.5,35.45,32560900,32560900,0.31,0.83356,37.47,"June 10, 24",0.0083356,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-11,37.81,38.0,37.5,37.66,35.6,31131300,31131300,-0.15,-0.39672,37.74,"June 11, 24",-0.0039672,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-12,36.95,37.05,35.61,35.82,34.83,52182400,52182400,-1.13,-3.06,36.36,"June 12, 24",-0.0306,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-13,35.9,36.19,34.85,35.46,34.48,46233500,46233500,-0.44,-1.23,35.6,"June 13, 24",-0.0123,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-14,35.49,35.5,34.15,34.68,33.72,53534900,53534900,-0.81,-2.28,34.96,"June 14, 24",-0.0228,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-17,34.41,35.13,34.27,34.81,33.85,40941800,40941800,0.4,1.16,34.66,"June 17, 24",0.0116,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-18,34.89,36.14,34.82,35.9,34.91,36180700,36180700,1.01,2.89,35.44,"June 18, 24",0.0289,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-19,35.9,36.12,35.57,35.93,34.94,20776200,20776200,0.03,0.08356546,35.88,"June 19, 24",0.0008356546,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-20,36.22,36.89,36.2,36.5,35.49,39442900,39442900,0.28,0.77305,36.45,"June 20, 24",0.0077305,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-21,36.55,36.96,36.38,36.69,35.67,43340200,43340200,0.14,0.38304,36.64,"June 21, 24",0.0038304,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-24,36.84,37.06,36.48,37.06,36.03,24599400,24599400,0.22,0.59718,36.86,"June 24, 24",0.0059718,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-25,37.05,37.12,36.76,37.03,36.01,18572600,18572600,-0.02,-0.05398111,36.99,"June 25, 24",-0.0005398111,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-26,36.8,37.12,36.71,37.09,36.06,25553200,25553200,0.29,0.78804,36.93,"June 26, 24",0.0078804,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-27,37.51,37.96,37.32,37.71,36.67,37731000,37731000,0.2,0.53319,37.62,"June 27, 24",0.0053319,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-06-28,37.8,38.17,37.71,38.05,37.0,22019700,22019700,0.25,0.66138,37.93,"June 28, 24",0.0066138,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-01,38.31,38.76,38.18,38.63,37.56,24963500,24963500,0.32,0.83529,38.47,"July 01, 24",0.0083529,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-02,38.83,39.1,38.44,38.51,37.44,33346200,33346200,-0.32,-0.82411,38.72,"July 02, 24",-0.0082411,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-03,38.7,38.79,37.76,37.84,36.79,38509400,38509400,-0.86,-2.22,38.27,"July 03, 24",-0.0222,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-04,37.9,37.96,37.12,37.32,36.29,32698800,32698800,-0.58,-1.53,37.57,"July 04, 24",-0.0153,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-05,37.45,37.65,37.11,37.52,36.48,32758800,32758800,0.07,0.18692,37.43,"July 05, 24",0.0018692,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-08,37.48,38.52,37.29,38.44,37.38,48845900,48845900,0.96,2.56,37.93,"July 08, 24",0.0256,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-09,38.45,38.7,38.27,38.43,37.37,34832500,34832500,-0.02,-0.0520156,38.46,"July 09, 24",-0.000520156,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-10,38.49,38.56,37.98,38.07,37.02,32899700,32899700,-0.42,-1.09,38.28,"July 10, 24",-0.0109,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-11,38.16,38.45,38.11,38.33,37.27,17229400,17229400,0.17,0.44549,38.26,"July 11, 24",0.0044549,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-12,38.43,38.51,38.14,38.15,37.09,15779100,15779100,-0.28,-0.7286,38.31,"July 12, 24",-0.007286,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-15,38.3,38.73,38.2,38.5,37.43,22969200,22969200,0.2,0.52219,38.43,"July 15, 24",0.0052219,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-16,38.35,38.5,38.11,38.4,37.34,19637000,19637000,0.05,0.13038,38.34,"July 16, 24",0.0013038,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-17,38.43,38.69,38.34,38.6,37.53,24606100,24606100,0.17,0.44236,38.51,"July 17, 24",0.0044236,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-18,38.5,38.66,38.35,38.53,37.46,21315500,21315500,0.03,0.07792208,38.51,"July 18, 24",0.0007792208,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-19,38.5,38.77,38.39,38.69,37.62,30593100,30593100,0.19,0.49351,38.59,"July 19, 24",0.0049351,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-22,38.59,38.59,37.88,37.92,36.87,25807800,25807800,-0.67,-1.74,38.24,"July 22, 24",-0.0174,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-23,37.92,38.0,37.43,37.43,36.39,25284700,25284700,-0.49,-1.29,37.69,"July 23, 24",-0.0129,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-24,37.66,38.0,37.5,37.73,36.69,23863800,23863800,0.07,0.18587,37.72,"July 24, 24",0.0018587,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-25,37.56,37.75,37.27,37.68,36.64,19562600,19562600,0.12,0.31949,37.57,"July 25, 24",0.0031949,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-26,37.67,38.13,37.42,37.64,36.6,32043200,32043200,-0.03,-0.07963897,37.71,"July 26, 24",-0.0007963897,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-29,37.51,37.72,36.42,36.88,35.86,39790000,39790000,-0.63,-1.68,37.13,"July 29, 24",-0.0168,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-30,36.51,36.77,36.39,36.65,35.64,16040700,16040700,0.14,0.38346,36.58,"July 30, 24",0.0038346,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-07-31,37.05,37.41,36.96,37.41,36.37,28561100,28561100,0.36,0.97166,37.21,"July 31, 24",0.0097166,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-01,37.75,37.83,36.79,36.84,35.82,29756300,29756300,-0.91,-2.41,37.3,"August 01, 24",-0.0241,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-02,36.72,36.8,35.73,35.73,34.74,36483900,36483900,-0.99,-2.7,36.24,"August 02, 24",-0.027,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-05,34.8,35.7,34.6,35.7,34.71,44765900,44765900,0.9,2.59,35.2,"August 05, 24",0.0259,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-06,35.6,36.66,35.34,36.32,35.31,36009000,36009000,0.72,2.02,35.98,"August 06, 24",0.0202,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-07,36.7,36.75,36.0,36.27,35.27,25020500,25020500,-0.43,-1.17,36.43,"August 07, 24",-0.0117,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-08,36.35,36.95,36.16,36.85,35.83,29870300,29870300,0.5,1.38,36.58,"August 08, 24",0.0138,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-09,36.13,36.95,35.58,36.51,35.5,66082100,66082100,0.38,1.05,36.29,"August 09, 24",0.0105,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-12,36.8,37.81,36.8,37.34,36.31,39655100,39655100,0.54,1.47,37.19,"August 12, 24",0.0147,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-13,37.53,37.63,36.97,37.11,36.08,28557200,28557200,-0.42,-1.12,37.31,"August 13, 24",-0.0112,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-08-14,37.19,38.0,37.16,37.76,36.72,37955500,37955500,0.57,1.53,37.53,"August 14, 24",0.0153,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
